nohup: ignoring input
Configuring device: MAX78000, simulate=False.
[2025-11-30 00:51:12] ======================================================================
[2025-11-30 00:51:12] POSE ESTIMATION - CPU TRAINING WITH KNOWLEDGE DISTILLATION
[2025-11-30 00:51:12] ======================================================================
[2025-11-30 00:51:12] Device: cpu
[2025-11-30 00:51:12] CPU Cores detected: 20
[2025-11-30 00:51:12] Compute threads: 16
[2025-11-30 00:51:12] Data loader workers: 8
[2025-11-30 00:51:12] PyTorch threads: 16
[2025-11-30 00:51:12] ----------------------------------------------------------------------
[2025-11-30 00:51:12] Epochs: 100
[2025-11-30 00:51:12] Batch size: 10
[2025-11-30 00:51:12] Learning rate: 0.001
[2025-11-30 00:51:12] Subset: Full dataset
[2025-11-30 00:51:12] Output: pose_cpu_checkpoints
[2025-11-30 00:51:12] ======================================================================
[2025-11-30 00:51:12] Loading dataset...
[2025-11-30 00:51:15] Dataset: 132021 total, 118818 train, 13203 val
[2025-11-30 00:51:15] Train batches: 11882, Val batches: 1321
[2025-11-30 00:51:15] Creating student model...
[2025-11-30 00:51:15] Student model parameters: 659,136
[2025-11-30 00:51:15] Loading teacher model...
[2025-11-30 00:51:18] Teacher model parameters: 4,091,698
[2025-11-30 00:51:18] Compression ratio: 6.2x
[2025-11-30 00:51:21] 
======================================================================
[2025-11-30 00:51:21] STARTING TRAINING
[2025-11-30 00:51:21] ======================================================================
[2025-11-30 00:51:21] 
Epoch 1/100 (LR: 0.001000)
[2025-11-30 00:51:21] --------------------------------------------------
[2025-11-30 00:55:55]   Batch 10/11882 | Loss: 14.3326 | Student: 47.0233 | Distill: 0.3223 | Time: 26.8s | ETA: 90.3h
[2025-11-30 02:26:22]   Batch 210/11882 | Loss: 9.0594 | Student: 29.8764 | Distill: 0.1378 | Time: 27.0s | ETA: 87.1h
[2025-11-30 02:30:51]   Batch 220/11882 | Loss: 10.6805 | Student: 35.2885 | Distill: 0.1343 | Time: 26.9s | ETA: 87.1h
[2025-11-30 02:35:20]   Batch 230/11882 | Loss: 8.0880 | Student: 26.6599 | Distill: 0.1287 | Time: 26.9s | ETA: 87.1h
[2025-11-30 02:39:50]   Batch 240/11882 | Loss: 12.6941 | Student: 42.0247 | Distill: 0.1238 | Time: 27.2s | ETA: 87.2h
[2025-11-30 02:44:19]   Batch 250/11882 | Loss: 10.4190 | Student: 34.4504 | Distill: 0.1198 | Time: 26.8s | ETA: 87.1h
[2025-11-30 02:48:51]   Batch 260/11882 | Loss: 10.2065 | Student: 33.7525 | Distill: 0.1154 | Time: 29.0s | ETA: 87.5h
[2025-11-30 02:53:21]   Batch 270/11882 | Loss: 9.1175 | Student: 30.1326 | Distill: 0.1110 | Time: 27.0s | ETA: 87.2h
[2025-11-30 02:57:51]   Batch 280/11882 | Loss: 13.1366 | Student: 43.5300 | Distill: 0.1108 | Time: 27.0s | ETA: 87.1h
[2025-11-30 03:02:21]   Batch 290/11882 | Loss: 10.8686 | Student: 35.9773 | Distill: 0.1078 | Time: 27.0s | ETA: 86.8h
[2025-11-30 03:06:50]   Batch 300/11882 | Loss: 10.8520 | Student: 35.9371 | Distill: 0.1012 | Time: 27.1s | ETA: 86.7h
[2025-11-30 03:11:20]   Batch 310/11882 | Loss: 10.0237 | Student: 33.1722 | Distill: 0.1029 | Time: 26.8s | ETA: 86.6h
[2025-11-30 03:15:50]   Batch 320/11882 | Loss: 12.0821 | Student: 40.0453 | Distill: 0.0979 | Time: 27.2s | ETA: 86.9h
[2025-11-30 03:20:20]   Batch 330/11882 | Loss: 12.5217 | Student: 41.5193 | Distill: 0.0942 | Time: 26.8s | ETA: 86.5h
[2025-11-30 03:24:49]   Batch 340/11882 | Loss: 9.6879 | Student: 32.0820 | Distill: 0.0905 | Time: 26.7s | ETA: 86.2h
[2025-11-30 03:29:19]   Batch 350/11882 | Loss: 9.4080 | Student: 31.1713 | Distill: 0.0809 | Time: 27.4s | ETA: 86.7h
[2025-11-30 03:33:49]   Batch 360/11882 | Loss: 9.7903 | Student: 32.4538 | Distill: 0.0774 | Time: 27.0s | ETA: 86.2h
[2025-11-30 03:38:19]   Batch 370/11882 | Loss: 9.8831 | Student: 32.7729 | Distill: 0.0732 | Time: 26.8s | ETA: 86.3h
[2025-11-30 03:42:47]   Batch 380/11882 | Loss: 10.0140 | Student: 33.2172 | Distill: 0.0699 | Time: 26.8s | ETA: 85.6h
[2025-11-30 03:47:15]   Batch 390/11882 | Loss: 7.6685 | Student: 25.4054 | Distill: 0.0670 | Time: 26.7s | ETA: 85.7h
[2025-11-30 03:51:43]   Batch 400/11882 | Loss: 10.6629 | Student: 35.3903 | Distill: 0.0655 | Time: 26.9s | ETA: 85.3h
[2025-11-30 03:56:10]   Batch 410/11882 | Loss: 8.2011 | Student: 27.1971 | Distill: 0.0600 | Time: 26.8s | ETA: 85.2h
[2025-11-30 04:00:39]   Batch 420/11882 | Loss: 9.0790 | Student: 30.1317 | Distill: 0.0564 | Time: 26.6s | ETA: 85.5h
[2025-11-30 04:05:06]   Batch 430/11882 | Loss: 10.2836 | Student: 34.1525 | Distill: 0.0541 | Time: 26.7s | ETA: 85.1h
[2025-11-30 04:09:35]   Batch 440/11882 | Loss: 10.9191 | Student: 36.2693 | Distill: 0.0548 | Time: 27.0s | ETA: 85.3h
[2025-11-30 04:14:01]   Batch 450/11882 | Loss: 9.5254 | Student: 31.6311 | Distill: 0.0515 | Time: 26.4s | ETA: 84.6h
[2025-11-30 04:18:29]   Batch 460/11882 | Loss: 9.2332 | Student: 30.6639 | Distill: 0.0486 | Time: 26.8s | ETA: 85.0h
[2025-11-30 04:22:57]   Batch 470/11882 | Loss: 9.0866 | Student: 30.1921 | Distill: 0.0413 | Time: 26.8s | ETA: 84.9h
[2025-11-30 04:27:25]   Batch 480/11882 | Loss: 8.3485 | Student: 27.7376 | Distill: 0.0388 | Time: 26.8s | ETA: 84.9h
[2025-11-30 04:31:54]   Batch 490/11882 | Loss: 8.4813 | Student: 28.1727 | Distill: 0.0421 | Time: 26.8s | ETA: 84.9h
[2025-11-30 04:36:21]   Batch 500/11882 | Loss: 9.6498 | Student: 32.0776 | Distill: 0.0379 | Time: 26.7s | ETA: 84.6h
[2025-11-30 04:40:49]   Batch 510/11882 | Loss: 8.3754 | Student: 27.8290 | Distill: 0.0381 | Time: 26.8s | ETA: 84.7h
[2025-11-30 04:45:17]   Batch 520/11882 | Loss: 7.7718 | Student: 25.8339 | Distill: 0.0310 | Time: 26.5s | ETA: 84.4h
[2025-11-30 04:49:45]   Batch 530/11882 | Loss: 8.8897 | Student: 29.5692 | Distill: 0.0271 | Time: 26.8s | ETA: 84.5h
[2025-11-30 04:54:12]   Batch 540/11882 | Loss: 9.4630 | Student: 31.4834 | Distill: 0.0256 | Time: 26.7s | ETA: 84.3h
[2025-11-30 04:58:41]   Batch 550/11882 | Loss: 8.8834 | Student: 29.5531 | Distill: 0.0249 | Time: 27.2s | ETA: 84.7h
[2025-11-30 05:03:09]   Batch 560/11882 | Loss: 11.0004 | Student: 36.6154 | Distill: 0.0226 | Time: 26.8s | ETA: 84.2h
[2025-11-30 05:07:37]   Batch 570/11882 | Loss: 11.9812 | Student: 39.8823 | Distill: 0.0236 | Time: 26.9s | ETA: 84.2h
[2025-11-30 05:12:06]   Batch 580/11882 | Loss: 9.6611 | Student: 32.1529 | Distill: 0.0217 | Time: 26.8s | ETA: 84.3h
[2025-11-30 05:16:34]   Batch 590/11882 | Loss: 9.3066 | Student: 30.9781 | Distill: 0.0188 | Time: 27.0s | ETA: 84.1h
[2025-11-30 05:21:01]   Batch 600/11882 | Loss: 7.6342 | Student: 25.4027 | Distill: 0.0192 | Time: 26.8s | ETA: 83.7h
[2025-11-30 05:25:29]   Batch 610/11882 | Loss: 9.3529 | Student: 31.1374 | Distill: 0.0168 | Time: 26.6s | ETA: 83.8h
[2025-11-30 05:29:57]   Batch 620/11882 | Loss: 8.7751 | Student: 29.2057 | Distill: 0.0191 | Time: 27.0s | ETA: 83.8h
[2025-11-30 05:34:25]   Batch 630/11882 | Loss: 8.5252 | Student: 28.3769 | Distill: 0.0174 | Time: 26.6s | ETA: 83.7h
[2025-11-30 05:38:52]   Batch 640/11882 | Loss: 8.4458 | Student: 28.1103 | Distill: 0.0181 | Time: 26.7s | ETA: 83.6h
[2025-11-30 05:43:20]   Batch 650/11882 | Loss: 8.2244 | Student: 27.3729 | Distill: 0.0179 | Time: 26.7s | ETA: 83.5h
[2025-11-30 05:47:49]   Batch 660/11882 | Loss: 11.1322 | Student: 37.0692 | Distill: 0.0163 | Time: 26.8s | ETA: 83.8h
[2025-11-30 05:52:16]   Batch 670/11882 | Loss: 9.3146 | Student: 31.0136 | Distill: 0.0151 | Time: 26.8s | ETA: 83.3h
[2025-11-30 05:56:45]   Batch 680/11882 | Loss: 9.1163 | Student: 30.3529 | Distill: 0.0148 | Time: 27.3s | ETA: 83.5h
[2025-11-30 06:01:12]   Batch 690/11882 | Loss: 8.2561 | Student: 27.4866 | Distill: 0.0145 | Time: 26.7s | ETA: 83.1h
[2025-11-30 06:05:40]   Batch 700/11882 | Loss: 9.4427 | Student: 31.4412 | Distill: 0.0148 | Time: 26.7s | ETA: 83.1h
[2025-11-30 06:10:07]   Batch 710/11882 | Loss: 9.0501 | Student: 30.1382 | Distill: 0.0124 | Time: 26.5s | ETA: 83.1h
[2025-11-30 06:14:34]   Batch 720/11882 | Loss: 10.4208 | Student: 34.7062 | Distill: 0.0128 | Time: 26.9s | ETA: 82.8h
[2025-11-30 06:19:02]   Batch 730/11882 | Loss: 9.4211 | Student: 31.3756 | Distill: 0.0120 | Time: 26.8s | ETA: 82.9h
[2025-11-30 06:23:30]   Batch 740/11882 | Loss: 9.4795 | Student: 31.5652 | Distill: 0.0142 | Time: 26.7s | ETA: 82.9h
[2025-11-30 06:27:58]   Batch 750/11882 | Loss: 9.1438 | Student: 30.4495 | Distill: 0.0128 | Time: 26.8s | ETA: 82.9h
[2025-11-30 06:32:26]   Batch 760/11882 | Loss: 8.0009 | Student: 26.6418 | Distill: 0.0120 | Time: 26.8s | ETA: 82.8h
[2025-11-30 06:36:54]   Batch 770/11882 | Loss: 10.6849 | Student: 35.5894 | Distill: 0.0116 | Time: 26.9s | ETA: 82.6h
[2025-11-30 06:41:21]   Batch 780/11882 | Loss: 11.1652 | Student: 37.1888 | Distill: 0.0122 | Time: 26.6s | ETA: 82.4h
[2025-11-30 06:45:48]   Batch 790/11882 | Loss: 9.7872 | Student: 32.5972 | Distill: 0.0115 | Time: 26.6s | ETA: 82.3h
[2025-11-30 06:50:16]   Batch 800/11882 | Loss: 8.5986 | Student: 28.6346 | Distill: 0.0117 | Time: 26.4s | ETA: 82.3h
[2025-11-30 06:54:43]   Batch 810/11882 | Loss: 8.9768 | Student: 29.8969 | Distill: 0.0111 | Time: 26.9s | ETA: 82.4h
[2025-11-30 06:59:12]   Batch 820/11882 | Loss: 7.5588 | Student: 25.1695 | Distill: 0.0113 | Time: 26.8s | ETA: 82.7h
[2025-11-30 07:03:40]   Batch 830/11882 | Loss: 12.0183 | Student: 40.0362 | Distill: 0.0106 | Time: 26.7s | ETA: 82.0h
[2025-11-30 07:08:07]   Batch 840/11882 | Loss: 9.3512 | Student: 31.1390 | Distill: 0.0136 | Time: 26.6s | ETA: 82.0h
[2025-11-30 07:12:35]   Batch 850/11882 | Loss: 8.2563 | Student: 27.4987 | Distill: 0.0095 | Time: 26.7s | ETA: 82.0h
[2025-11-30 07:17:02]   Batch 860/11882 | Loss: 9.6405 | Student: 32.1125 | Distill: 0.0096 | Time: 26.7s | ETA: 81.9h
[2025-11-30 07:21:31]   Batch 870/11882 | Loss: 9.2850 | Student: 30.9283 | Distill: 0.0093 | Time: 27.1s | ETA: 82.0h
[2025-11-30 07:25:57]   Batch 880/11882 | Loss: 8.0774 | Student: 26.8987 | Distill: 0.0111 | Time: 26.8s | ETA: 81.5h
[2025-11-30 07:30:26]   Batch 890/11882 | Loss: 9.6947 | Student: 32.2885 | Distill: 0.0116 | Time: 26.8s | ETA: 81.9h
[2025-11-30 07:34:52]   Batch 900/11882 | Loss: 8.4396 | Student: 28.1086 | Distill: 0.0101 | Time: 26.6s | ETA: 81.3h
[2025-11-30 07:39:20]   Batch 910/11882 | Loss: 10.1239 | Student: 33.7225 | Distill: 0.0102 | Time: 27.1s | ETA: 81.6h
[2025-11-30 07:43:48]   Batch 920/11882 | Loss: 9.1115 | Student: 30.3515 | Distill: 0.0086 | Time: 26.7s | ETA: 81.6h
[2025-11-30 07:48:18]   Batch 930/11882 | Loss: 9.2636 | Student: 30.8575 | Distill: 0.0091 | Time: 26.8s | ETA: 82.0h
[2025-11-30 07:52:48]   Batch 940/11882 | Loss: 10.2826 | Student: 34.2530 | Distill: 0.0096 | Time: 26.9s | ETA: 82.2h
[2025-11-30 07:57:18]   Batch 950/11882 | Loss: 9.0551 | Student: 30.1642 | Distill: 0.0084 | Time: 27.0s | ETA: 81.8h
[2025-11-30 08:01:46]   Batch 960/11882 | Loss: 10.3738 | Student: 34.5603 | Distill: 0.0082 | Time: 27.1s | ETA: 81.4h
[2025-11-30 08:06:14]   Batch 970/11882 | Loss: 9.1723 | Student: 30.5548 | Distill: 0.0083 | Time: 26.8s | ETA: 81.3h
[2025-11-30 08:10:43]   Batch 980/11882 | Loss: 7.2228 | Student: 24.0535 | Distill: 0.0097 | Time: 26.9s | ETA: 81.4h
[2025-11-30 08:15:13]   Batch 990/11882 | Loss: 8.8864 | Student: 29.6026 | Distill: 0.0081 | Time: 26.6s | ETA: 81.5h
[2025-11-30 08:19:42]   Batch 1000/11882 | Loss: 8.2759 | Student: 27.5667 | Distill: 0.0085 | Time: 27.1s | ETA: 81.6h
[2025-11-30 08:24:11]   Batch 1010/11882 | Loss: 10.7889 | Student: 35.9440 | Distill: 0.0081 | Time: 26.8s | ETA: 81.0h
[2025-11-30 08:28:39]   Batch 1020/11882 | Loss: 12.5220 | Student: 41.7237 | Distill: 0.0070 | Time: 26.8s | ETA: 81.0h
[2025-11-30 08:33:08]   Batch 1030/11882 | Loss: 8.7601 | Student: 29.1841 | Distill: 0.0070 | Time: 27.0s | ETA: 81.1h
[2025-11-30 08:37:37]   Batch 1040/11882 | Loss: 9.2784 | Student: 30.9119 | Distill: 0.0069 | Time: 26.8s | ETA: 80.8h
[2025-11-30 08:42:06]   Batch 1050/11882 | Loss: 9.4553 | Student: 31.5030 | Distill: 0.0063 | Time: 27.0s | ETA: 81.0h
[2025-11-30 08:46:36]   Batch 1060/11882 | Loss: 7.5575 | Student: 25.1752 | Distill: 0.0071 | Time: 27.1s | ETA: 81.1h
[2025-11-30 08:51:05]   Batch 1070/11882 | Loss: 11.2612 | Student: 37.5207 | Distill: 0.0072 | Time: 26.7s | ETA: 80.8h
[2025-11-30 08:55:34]   Batch 1080/11882 | Loss: 8.7440 | Student: 29.1302 | Distill: 0.0070 | Time: 26.6s | ETA: 80.6h
[2025-11-30 09:00:05]   Batch 1090/11882 | Loss: 9.3674 | Student: 31.2089 | Distill: 0.0068 | Time: 27.0s | ETA: 81.2h
[2025-11-30 09:04:35]   Batch 1100/11882 | Loss: 8.5967 | Student: 28.6388 | Distill: 0.0072 | Time: 27.0s | ETA: 80.8h
[2025-11-30 09:09:05]   Batch 1110/11882 | Loss: 7.3274 | Student: 24.4108 | Distill: 0.0060 | Time: 27.0s | ETA: 80.7h
[2025-11-30 09:13:33]   Batch 1120/11882 | Loss: 8.2651 | Student: 27.5368 | Distill: 0.0058 | Time: 27.1s | ETA: 80.3h
[2025-11-30 09:18:01]   Batch 1130/11882 | Loss: 7.6691 | Student: 25.5494 | Distill: 0.0062 | Time: 26.6s | ETA: 80.1h
[2025-11-30 09:22:31]   Batch 1140/11882 | Loss: 6.9310 | Student: 23.0888 | Distill: 0.0062 | Time: 26.9s | ETA: 80.4h
[2025-11-30 09:27:02]   Batch 1150/11882 | Loss: 9.2255 | Student: 30.7383 | Distill: 0.0058 | Time: 26.8s | ETA: 80.8h
[2025-11-30 09:31:32]   Batch 1160/11882 | Loss: 9.2313 | Student: 30.7569 | Distill: 0.0061 | Time: 27.1s | ETA: 80.3h
[2025-11-30 09:36:02]   Batch 1170/11882 | Loss: 9.4940 | Student: 31.6308 | Distill: 0.0068 | Time: 27.0s | ETA: 80.4h
[2025-11-30 09:40:32]   Batch 1180/11882 | Loss: 9.0722 | Student: 30.2262 | Distill: 0.0062 | Time: 26.9s | ETA: 80.3h
[2025-11-30 09:45:03]   Batch 1190/11882 | Loss: 9.9056 | Student: 33.0048 | Distill: 0.0059 | Time: 27.2s | ETA: 80.4h
[2025-11-30 09:49:33]   Batch 1200/11882 | Loss: 10.5208 | Student: 35.0581 | Distill: 0.0047 | Time: 27.1s | ETA: 80.3h
[2025-11-30 09:54:04]   Batch 1210/11882 | Loss: 10.6471 | Student: 35.4725 | Distill: 0.0076 | Time: 27.2s | ETA: 80.4h
[2025-11-30 09:58:36]   Batch 1220/11882 | Loss: 8.6747 | Student: 28.9014 | Distill: 0.0062 | Time: 27.2s | ETA: 80.3h
[2025-11-30 10:03:06]   Batch 1230/11882 | Loss: 9.2578 | Student: 30.8477 | Distill: 0.0051 | Time: 26.9s | ETA: 79.9h
[2025-11-30 10:07:35]   Batch 1240/11882 | Loss: 10.6481 | Student: 35.4806 | Distill: 0.0056 | Time: 26.8s | ETA: 79.7h
[2025-11-30 10:12:14]   Batch 1250/11882 | Loss: 10.3566 | Student: 34.5087 | Distill: 0.0057 | Time: 28.3s | ETA: 82.3h
[2025-11-30 10:16:47]   Batch 1260/11882 | Loss: 9.2597 | Student: 30.8542 | Distill: 0.0050 | Time: 27.4s | ETA: 80.4h
[2025-11-30 10:21:30]   Batch 1270/11882 | Loss: 9.1988 | Student: 30.6516 | Distill: 0.0047 | Time: 29.6s | ETA: 83.5h
[2025-11-30 10:26:17]   Batch 1280/11882 | Loss: 9.1700 | Student: 30.5540 | Distill: 0.0055 | Time: 27.1s | ETA: 84.6h
[2025-11-30 10:30:52]   Batch 1290/11882 | Loss: 6.6073 | Student: 22.0143 | Distill: 0.0042 | Time: 27.5s | ETA: 80.7h
[2025-11-30 10:35:24]   Batch 1300/11882 | Loss: 7.9386 | Student: 26.4494 | Distill: 0.0054 | Time: 27.3s | ETA: 80.0h
[2025-11-30 10:39:57]   Batch 1310/11882 | Loss: 10.3487 | Student: 34.4836 | Distill: 0.0052 | Time: 27.4s | ETA: 80.4h
[2025-11-30 10:44:31]   Batch 1320/11882 | Loss: 9.5124 | Student: 31.6972 | Distill: 0.0047 | Time: 27.1s | ETA: 80.1h
[2025-11-30 10:49:02]   Batch 1330/11882 | Loss: 8.5587 | Student: 28.5170 | Distill: 0.0051 | Time: 27.0s | ETA: 79.6h
[2025-11-30 10:53:31]   Batch 1340/11882 | Loss: 10.6562 | Student: 35.5082 | Distill: 0.0053 | Time: 26.8s | ETA: 78.8h
[2025-11-30 10:58:01]   Batch 1350/11882 | Loss: 7.0488 | Student: 23.4862 | Distill: 0.0042 | Time: 27.0s | ETA: 79.0h
[2025-11-30 11:02:30]   Batch 1360/11882 | Loss: 9.6466 | Student: 32.1416 | Distill: 0.0059 | Time: 26.9s | ETA: 78.6h
[2025-11-30 11:06:59]   Batch 1370/11882 | Loss: 8.0652 | Student: 26.8734 | Distill: 0.0046 | Time: 26.8s | ETA: 78.4h
[2025-11-30 11:11:27]   Batch 1380/11882 | Loss: 10.2256 | Student: 34.0744 | Distill: 0.0047 | Time: 26.9s | ETA: 78.4h
[2025-11-30 11:15:55]   Batch 1390/11882 | Loss: 10.8218 | Student: 36.0613 | Distill: 0.0048 | Time: 26.8s | ETA: 78.1h
[2025-11-30 11:20:24]   Batch 1400/11882 | Loss: 10.1740 | Student: 33.9023 | Distill: 0.0047 | Time: 26.9s | ETA: 78.3h
[2025-11-30 11:24:52]   Batch 1410/11882 | Loss: 7.9947 | Student: 26.6384 | Distill: 0.0045 | Time: 26.7s | ETA: 77.9h
[2025-11-30 11:29:23]   Batch 1420/11882 | Loss: 9.1241 | Student: 30.4024 | Distill: 0.0048 | Time: 27.3s | ETA: 78.6h
[2025-11-30 11:33:56]   Batch 1430/11882 | Loss: 8.4284 | Student: 28.0863 | Distill: 0.0036 | Time: 27.2s | ETA: 79.2h
[2025-11-30 11:38:28]   Batch 1440/11882 | Loss: 8.1831 | Student: 27.2629 | Distill: 0.0060 | Time: 27.1s | ETA: 79.0h
[2025-11-30 11:43:01]   Batch 1450/11882 | Loss: 7.4631 | Student: 24.8650 | Distill: 0.0051 | Time: 27.5s | ETA: 79.1h
[2025-11-30 11:47:34]   Batch 1460/11882 | Loss: 8.4730 | Student: 28.2328 | Distill: 0.0045 | Time: 27.4s | ETA: 78.9h
[2025-11-30 11:52:03]   Batch 1470/11882 | Loss: 8.9796 | Student: 29.9215 | Distill: 0.0045 | Time: 27.2s | ETA: 77.9h
[2025-11-30 11:56:33]   Batch 1480/11882 | Loss: 8.7414 | Student: 29.1262 | Distill: 0.0051 | Time: 27.3s | ETA: 77.9h
[2025-11-30 12:01:00]   Batch 1490/11882 | Loss: 7.2617 | Student: 24.1945 | Distill: 0.0048 | Time: 26.7s | ETA: 77.3h
[2025-11-30 12:05:31]   Batch 1500/11882 | Loss: 7.9775 | Student: 26.5787 | Distill: 0.0056 | Time: 27.1s | ETA: 78.0h
[2025-11-30 12:10:00]   Batch 1510/11882 | Loss: 7.5481 | Student: 25.1470 | Distill: 0.0057 | Time: 27.0s | ETA: 77.5h
[2025-11-30 12:14:32]   Batch 1520/11882 | Loss: 9.6092 | Student: 32.0199 | Distill: 0.0046 | Time: 27.1s | ETA: 78.2h
[2025-11-30 12:19:03]   Batch 1530/11882 | Loss: 6.6729 | Student: 22.2280 | Distill: 0.0065 | Time: 27.2s | ETA: 78.1h
[2025-11-30 12:23:34]   Batch 1540/11882 | Loss: 8.6839 | Student: 28.9329 | Distill: 0.0058 | Time: 27.0s | ETA: 77.9h
[2025-11-30 12:28:03]   Batch 1550/11882 | Loss: 8.4428 | Student: 28.1322 | Distill: 0.0045 | Time: 26.6s | ETA: 77.2h
[2025-11-30 12:32:32]   Batch 1560/11882 | Loss: 7.6858 | Student: 25.6066 | Distill: 0.0055 | Time: 27.1s | ETA: 77.2h
[2025-11-30 12:37:03]   Batch 1570/11882 | Loss: 10.3818 | Student: 34.5954 | Distill: 0.0045 | Time: 27.0s | ETA: 77.5h
[2025-11-30 12:41:35]   Batch 1580/11882 | Loss: 10.0913 | Student: 33.6274 | Distill: 0.0044 | Time: 27.3s | ETA: 77.7h
[2025-11-30 12:46:05]   Batch 1590/11882 | Loss: 7.2468 | Student: 24.1442 | Distill: 0.0051 | Time: 27.1s | ETA: 77.3h
[2025-11-30 12:50:35]   Batch 1600/11882 | Loss: 9.1381 | Student: 30.4503 | Distill: 0.0042 | Time: 27.1s | ETA: 77.2h
[2025-11-30 12:55:06]   Batch 1610/11882 | Loss: 5.8750 | Student: 19.5735 | Distill: 0.0042 | Time: 27.1s | ETA: 77.2h
[2025-11-30 12:59:36]   Batch 1620/11882 | Loss: 9.5911 | Student: 31.9594 | Distill: 0.0047 | Time: 27.0s | ETA: 77.0h
